Región,Comuna,Latitude,Longitude,Razón social,Nombre de Establecimiento,Rubro,ID Establecimiento,Generación Residuos Peligrosos ton/año (2016),Emisión al aire año ton/año (2016),Emisión CO2 ton/año (2016),Emisión NOX ton/año (2016),Emisión SO2 ton/año (2016),"Emisión MP2,5 ton/año (2016)",Emisión MP 10 ton/año (2016),Generación de residuos no peligrosos ton/año 2016,Destinatario de residuos no peligrosos ton/año (2016)
Metropolitana de Santiago,Ñuñoa,-33.46758996,-70.62635629,LABORATORIO BAGO DE CHILE S A,LABORATORIO BAGO DE CHILE S.A.,Producción química,1033,37.274,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46758996,-70.62635629,EMPRESA CONSTRUCTORA METRO 6 LIMITADA,PIQUE ÑUBLE,Construcción e inmobiliarias,5460354,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46757362,-70.62622686,CONSORCIO EI-OSSA S.A.,PIQUE ÑUBLE,Construcción e inmobiliarias,5460827,1,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.46734369,-70.69849835,ARANGU,SUPERMERCADO PAN Y TODO,Comercio,5463255,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46731661,-70.59674978,INMOBILIARIA VIRGINIO ARIAS 1.400 S.A.,EDIFICIO VIRGINIO ARIAS,Construcción e inmobiliarias,5468113,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Santiago,-33.46726861,-70.67218852,PLASTICOS HEBROLUX LIMITADA,PLASTICOS HEBROLUX LTDA,Industria manufacturera,5468028,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46725162,-70.62327255,CARLOS BUNSTER MEDINA Y LORETO REYES PETERS LIMITADA,CARLOS BUNSTER M Y LORETO REYES P LTDA,Combustibles,5463795,3.8,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Santiago,-33.46721985,-70.63802417,ELISA DIAZ COMPANIA LIMITADA,TALLER DE FABRICACION Y MANTECION DE EQUIPOS DE LABORATORIO,Otras actividades,5465189,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.46719984,-70.72523416,SOC QUIMICA INDUSTRIAL Y COMERCIAL COMPOFLEX LIMITADA,COMPOFLEX,Industria manufacturera,5468063,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Santiago,-33.46719695,-70.67682474,RECIPET S A,RECIPET SA,Gestor de residuos,5468895,-,-,-,-,-,-,-,131170,-
Metropolitana de Santiago,Estación Central,-33.46715238,-70.7110946,CIDEF COMERCIAL S A,CIDEF 05 DE ABRIL,Comercio,5459450,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46708591,-70.62628231,INDUMOTORA ONE S.A.,INDUMOTORA ONE S A,Comercio,5463029,23.658,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Maipú,-33.46707515,-70.74572936,INVERSIONES Y COMERCIAL EASY HUB LIMITADA,BODEGA EASYHUB,0,5471818,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.4670634,-70.6879911,CLARO INFRAESTRUCTURA 171 S.A.,HUB ESTACIÓN CENTRAL,Otras actividades,2553499,-,0.4088448,0.4088448,0,0,0,0,-,-
Metropolitana de Santiago,Santiago,-33.46695257,-70.62819513,SOC DE COMERCIO EXTERIOR MEMO LIMITADA,SOCIEDAD DE COMERCIO EXTERIOR MEMO LTDA,0,5471661,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Santiago,-33.46682564,-70.62824655,ABASTECEDORA DEL COMERCIO LTDA,ADELCO SUCURSAL SEM,Comercio,5460511,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.46681884,-70.68210063,METROGAS S A,METROGAS SA,Combustibles,5951,10.273,-,-,-,-,-,-,304.03,-
Metropolitana de Santiago,Peñalolén,-33.46681265,-70.53164091,BUSES METROPOLITANA S A,TERMINAL RIO CLARO,Transporte,5452565,-,-,-,-,-,-,-,14.82,-
Metropolitana de Santiago,Ñuñoa,-33.46673722,-70.5983209,CENCOSUD RETAIL S.A.,PARIS ÑUÑOA,Comercio,1092540,-,12.65472,12.65472,0,0,0,0,94.39,-
Metropolitana de Santiago,Peñalolén,-33.46670093,-70.52680756,CONSTRUCTORA POCURO SPA,VISTA SANTIAGO,0,5472643,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Peñalolén,-33.46664578,-70.57517403,ASOC CHILENA DE SEGURIDAD,SEDE EGAÑA,Otras actividades,5457855,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Peñalolén,-33.46664578,-70.57517403,ASOC CHILENA DE SEGURIDAD,ASOC CHILENA DE SEGURIDAD,Otras actividades,20660,2.256,5.84064,5.84064,0,0,0,0,-,-
Metropolitana de Santiago,Estación Central,-33.46659032,-70.69094092,COMERCIAL ROMERELLI LIMITADA,COMERCIAL ROMERELLI LTDA,Gestor de residuos,5461655,-,-,-,-,-,-,-,2570.68,-
Metropolitana de Santiago,Estación Central,-33.46656066,-70.72580252,SOC CONSTRUCCIONES FIERRO Y PLASTICO LTDA,SOCIEDAD CONSTRUCCIONES EN FIERROS Y PLASTICO LTDA,Otras actividades,5468242,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.46651745,-70.72760933,EXPRESS DE SANTIAGO UNO S A,DEPOSITO PAJARITOS,Otras actividades,1077890,47.439,0,-,-,-,-,-,933.7,-
Metropolitana de Santiago,Peñalolén,-33.46650789,-70.54022226,PAN MEDITERRANEO S.A.,PAN MEDITERRANEO S.A.,Producción de alimentos,2581,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Santiago,-33.46648169,-70.66365147,BANCO DE CREDITO E INVERSIONES,BANCO DE CRÉDITO E INVERSIONES SUCURSAL BEAUCHEFF,Otras actividades,5463597,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.46647078,-70.68846381,SOC CONCESIONARIA AUTOPISTA CENTRAL S A,AUTOPISTA CENTRAL,Otras actividades,5441547,-,6.303024,6.303024,0,0,0,0,-,-
Metropolitana de Santiago,Estación Central,-33.46642026,-70.72033372,TRUCKSTAR SPA,TRUCKSTAR CASA MATRIZ,0,5472143,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.46638824,-70.68790269,COMERCIAL SOZA Y ARAVENA LIMITADA,0,Combustibles,5459094,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Peñalolén,-33.46632396,-70.56855068,TALLER LE ROY LIMITADA,TALLER LE ROY LIMITADA,Otras actividades,5465303,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Santiago,-33.46624981,-70.64453726,MEDICALTEK CHILE S A,CASA MATRIZ,0,5471743,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.46619756,-70.71362592,0,MANUEL RIVAS VICUÑA,0,5472320,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.46619747,-70.67871,DISTRIBUIDORA ARQUETIPO LIMITADA,EXPOSICION 1354,0,5471742,-,-,-,-,-,-,-,192,-
Metropolitana de Santiago,Estación Central,-33.46618835,-70.68137829,MODELERIA METALURGICA LIMITADA,MODELERIA METALURGICA LTDA.,Industria manufacturera,1933,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Santiago,-33.46612016,-70.63251586,2 M IMPRESORES LIMITADA,2M IMPRESORES LTDA,Otras actividades,5465907,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,María Pinto,-33.46607476,-71.08415642,"COMERCIAL SALINAS, CERDA & CIA. LIMITADA",COMERCIAL LOS RULOS,Combustibles,5461358,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Santiago,-33.46606941,-70.64250021,COMERCIAL AQUAPRESS LIMITADA,AQUAPRESS LTDA,Industria manufacturera,5460719,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Santiago,-33.46598956,-70.6498693,COMUNIDAD EDIFICIO CAPITAL,EDIFICIO CAPITAL,Otras actividades,5459915,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Pudahuel,-33.46595973,-70.74488925,EMPRESA  DE TRANSPORTE ATACALCO LIMITADA,TRANSPORTE ATACALCO,Transporte,5465659,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46591743,-70.58772867,CORP MUNICIPAL DE DESARROLLO SOCIAL DE NUNOA,CESFAM SALVADOR BUSTOS,Otras actividades,5470198,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Santiago,-33.46589442,-70.65430061,VINA LOS NOGALES S A,VINA LOS NOGALES SA,Industria agropecuaria y silvicultura,5457666,0.403,-,-,-,-,-,-,12.55,-
Metropolitana de Santiago,Estación Central,-33.46589325,-70.68451448,FUNDICION BRITANIA LIMITADA,FUNDICION BRITANIA LTDA,Otras actividades,3185990,-,91.1723904,91.1723904,0,0,0,0,2.85,-
Metropolitana de Santiago,Ñuñoa,-33.4658687,-70.59433448,UNIVERSIDAD DE CHILE,FACULTAD DE CIENCIAS SOCIALES,Otras actividades,8531,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.46586247,-70.68146883,COOP AGRICOLA LECHERA SANTIAGO LTDA,COOPERATIVA AGRICOLA LECHERA CALS LTDA,0,5471851,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.46582456,-70.68691261,0,MARC COLOR,0,5473453,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46579024,-70.58145321,COMITE OLIMPICO DE CHILE,COMITE OLIMPICO DE CHILE,Otras actividades,4593632,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Santiago,-33.46574463,-70.65606239,NEPHROCARE CHILE S A,NEPHROCARE ALBURA,Otras actividades,5466204,-,0,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.46569519,-70.72643095,SUPER 10 S.A.,M10 PAJARITOS,Comercio,4249936,-,7.7339808,7.7339808,0,0,0,0,26.27,-
Metropolitana de Santiago,Estación Central,-33.46569519,-70.72643095,SUPER 10 S.A.,M10 PAJARITOS II,Comercio,4306106,-,28.95984,28.95984,0,0,0,0,70.49,-
Metropolitana de Santiago,Estación Central,-33.46568933,-70.69088038,SUAREZ,SUAREZ VILLAR NOLBERTO ORLANDO,Gestor de residuos,1474586,-,-,-,-,-,-,-,2256.19,855.84
Metropolitana de Santiago,Estación Central,-33.46566874,-70.72638739,MOTORES DE LOS ANDES S.A.,MOTORES CASA MATRIZ,0,5452020,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.46566874,-70.72638739,MOTORES DE LOS ANDES S.A.,MOTORES CASAMATRIZ,Otras actividades,5442121,0.8,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46546658,-70.62391715,COMPUTACION OLIDATA LIMITADA,BODEGA,Otras actividades,320617,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46544826,-70.62393832,INDUSTRIA TEXTIL MONARCH SA,INDUSTRIA TEXTIL MONARCH SA,Otras actividades,3494455,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46544515,-70.59009803,I MUNICIPALIDAD DE NUNOA,CLINICA DE ÑUÑOA,Otras actividades,5462332,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Santiago,-33.46544475,-70.64879374,EDIFICIO AIRES URBANOS,EDIFICIO AIRES URBANOS,Otras actividades,5460231,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Santiago,-33.46544338,-70.67579029,PANADERIA PORVENIR SPA,PANADERIA PORVENIR SPA,Producción de alimentos,4146478,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Santiago,-33.46537476,-70.64998677,MALBEC Y CIA LTDA,MALBEC CASA MATRIZ,Otras actividades,439418,0.734,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46536658,-70.61500602,LIFE TECHNOLOGIES CHILE SPA, LIFE TECHNOLOGIES CHILE,Industria manufacturera,5464462,0.467,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46535466,-70.62694937,SODIMAC S A,HOMECENTER ÑUBLE,Comercio,5453706,2.451,138.581352,138.581352,0,0,0,0,724.9,-
Metropolitana de Santiago,Santiago,-33.46533011,-70.64995364,REPETTI E HIJO LIMITADA,GARAGE REPETTI,Otras actividades,5402176,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.4653196,-70.68425591,SOC INDUSTRIAL MAESTRANZA BELGA LTDA,SOC INDUSTRIAL MAESTRANZA BELGA LTDA,Industria manufacturera,5460488,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46530434,-70.59824079,ADM.CENTRO COM.ALTO LAS CONDES LTDA,S775,Otras actividades,5402212,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Pudahuel,-33.46527729,-70.82972574,CLARO CHILE S.A.,CAREN,Otras actividades,5461227,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46522486,-70.59811021,MATRIZ IDEAS S A,ÑUÑOA,0,5471491,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,La Reina,-33.46519763,-70.53169858,EXPRESS DE SANTIAGO UNO S A,DEPOSITO LA REINA,Otras actividades,321245,31.779,0,0,0,0,0,0,585.1,-
Metropolitana de Santiago,Santiago,-33.46519746,-70.67330004,TELEFONICA CHILE S.A.,CLUB HIPICO,Otras actividades,5403019,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.46517203,-70.68582398,CONSTRUYA LIMITADA,CONSTRUYA LIMITADA,Gestor de residuos,3241710,414.194,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.46515402,-70.71604784,TECNET S A,TECNET SA,Otras actividades,5469631,-,5407.568712,5407.568712,0,0,0,0,-,-
Metropolitana de Santiago,Estación Central,-33.46508357,-70.72502006,DAVIS GRAPHICS SA,DAVIS GRAPHICS SA,0,5470967,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Santiago,-33.46507573,-70.65617879,BUSES VULE S.A.,CENTRO OPERATIVO DE FLOTA,Transporte,5458172,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Santiago,-33.46507487,-70.67769845,IMPORTADORA Y DISTRIBUIDORA BLUMOS LIMITADA,BLUMOS LTDA,Otras actividades,5467939,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Santiago,-33.46507487,-70.67769845,COMERCIAL E INDUSTRIAL SOLUTEC LIMITADA,COMERCIAL E INDUSTRIAL SOLUTEC LIMITADA,0,5474787,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.46506669,-70.71584169,INGENIERIA Y DESARROLLO TECNOLOGICO S A,GE POWER CONVERSION IDT CHILE SA,Industria manufacturera,4192,1.15,-,-,-,-,-,-,27.07,-
Metropolitana de Santiago,Peñalolén,-33.46503972,-70.56669834,OLGUIN,MANUEL OLGUIN OLGUIN,Gestor de residuos,1090191,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46501374,-70.59839686,DISTRIBUIDORA Y COMERCIAL SERVIPLUS LTDA,F 181 GRECIA,Comercio,1173702,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.46499496,-70.68690729,COMERCIALIZADORA CYG LIMITADA,COMERCIALIZADORA CYG LIMITADA,Comercio,5468899,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46498295,-70.59868681,EMPRESA NACIONAL DE ENERGIA ENEX S.A.,F 181 ALESSANDRI,Combustibles,5464985,0.4,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Peñalolén,-33.46497838,-70.56655736,MANUEL OLGUIN Y COMPANIA LIMITADA,MOO ALCANTARILLADOS,Otras actividades,5459132,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.46495848,-70.72687901,HOSPITAL DE CARABINEROS,CENTRO DE SALUD FAMILIAR SANTIAGO OCCIDENTE DE CARABINEROS DE CHILE,Otras actividades,5465970,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Pudahuel,-33.46491911,-70.73872463,PIZARRO,EVELYN PIZARRO HERRERA,Otras actividades,5461503,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,San José de Maipo,-33.46487447,-70.02420422,AES GENER S A,CÁMARA DE CARGA COLORADO,Generación de energía,5469449,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Santiago,-33.46485011,-70.6426386,SOCIEDAD COMERCIAL E INVERSIONES SIERRA BELLA LIMITADA,CLINICA MADRE E HIJO,0,5452246,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Peñalolén,-33.46484847,-70.56969694,CROQUEVIELLE DISENO S A,CROQUEVILLE DISEO S A,Otras actividades,5464020,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46483894,-70.62019327,RENDIC HERMANOS S A,VILLA OLIMPICA,Comercio,320565,-,893.177784,893.177784,0,0,0,0,303.21,-
Metropolitana de Santiago,Santiago,-33.46482522,-70.64994407,IMPRESOS AUTOADHESIVOS LIMITADA,IMPRESOS AUTOADHESIVOS LIMITADA,0,5471568,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.46480514,-70.7060452,PANIFICADORA SAN AGUSTIN LIMITADA,PANIFICADORA SAN AGUSTIN,Producción de alimentos,1934,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Santiago,-33.46479573,-70.6426591,SOCIEDAD COMERCIAL E INVERSIONES SIERRA BELLA LIMITADA,CLINICA MADRE E HIJO,Comercio,5442292,5.518,2.092896,2.092896,0,0,0,0,-,-
Metropolitana de Santiago,Santiago,-33.4647761,-70.66373724,REPUESTOS ALEMANES LIMITADA,REPUESTOS ALEMANES,Comercio,5468512,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.46476487,-70.68127548,PULLMAN CARGO S A,CASA MATRIZ,Transporte,5465395,0.425,13.06872403,13.06872403,0,0,0,0,280,-
Metropolitana de Santiago,Santiago,-33.46464729,-70.64569057,RETO GRAFICA S A,RETOGRAFICA SA,0,5471564,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.4646293,-70.61067762,CONSORCIO EI-OSSA S.A.,PIQUE ESTADIO NACIONAL MARATHON,Construcción e inmobiliarias,5453539,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,La Reina,-33.46460183,-70.52223,AGUAS ANDINAS S A,RECINTO A.P. TALINAY,Suministro y tratamiento de aguas,4587095,-,0,-,-,-,-,-,-,-
Metropolitana de Santiago,Santiago,-33.46459479,-70.63671588,0,BERHAN YOUSEF AIUB,0,5471788,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.46456001,-70.7146589,PLASTICOS ESPANA S.A.,PLASTICOS ESPANA S.A.,Industria manufacturera,5468173,2.7,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Pudahuel,-33.46452476,-70.74176173,SOC EDUCACIONAL EDUTEC LIMITADA,INSTITUTO SAN MATEO,Otras actividades,5462725,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Santiago,-33.4645175,-70.66486207,CONDOMINIO EDIFICIOS MIRADOR,COMUNIDAD EDIFICIO MIRADOR,Otras actividades,4591908,-,0,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46449865,-70.59427711,INMOBILIARIA JOHOW SPA,EDIFICIO DR JOHOW,0,5472448,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46447998,-70.59712815,EUROCORP S A,PARQUE ORIENTE,0,5457931,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46447998,-70.59712815,EUROCORP S A,OBRA PARQUE ORIENTE,Otras actividades,5401340,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.46439853,-70.71394558,PANADERIA Y PASTELERIA LUIS ANTONIO HERNANDEZ NARANJO EIRL,PANADERIA SAN PEDRO,Producción de alimentos,279257,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.46435664,-70.67879286,COMERC ELECTRICA INDUSTRIAL Y SERVICIOS LIMITADA,BORYBOR LTDA,Otras actividades,5463050,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46435289,-70.62700597,CIA ELECTRO METALURGICA S A,PLANTA SANTIAGO,Industria manufacturera,246394,69.581,0,0,0,0,0,0,5965,-
Metropolitana de Santiago,Ñuñoa,-33.46430882,-70.59851304,"COMERCIALIZADORA Y DISTRIBUIDORA DE COMBUSTIBLES KASEM
            ARAQUE E.I.R.L.",DELPA,Combustibles,5466648,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46425833,-70.59823235,CENCOSUD RETAIL S.A.,J775 JUMBO NUNOA,Comercio,5464802,-,4369.3752,4369.3752,0,0,0,0,463.61,-
Metropolitana de Santiago,Ñuñoa,-33.46425833,-70.59823235,ADM.CENTRO COM.ALTO LAS CONDES LTDA,S775 PORTAL NUNOA,Otras actividades,5465561,-,65.7072,65.7072,0,0,0,0,407.61,-
Metropolitana de Santiago,Peñalolén,-33.46422866,-70.56665147,RTC SOCIEDAD ANONIMA,RTC,Comercio,5123527,0.936,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46420999,-70.61517824,RENTCO S.A.,MEGACENTRO MARATHON,Otras actividades,5466292,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46420999,-70.61517824,CLINICAL MARKET S.A.,DROGUERÍA CLINICAL MARKET MEGA CENTRO,0,5473748,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46420999,-70.61517824,TRANSPORTE Y ALMACENAJE LOGANDSERV LIMITADA,BODEGA 3,0,5474701,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.46418092,-70.69501508,BUSES VULE S.A.,TERMINAL USPALLATA,Transporte,5458613,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.46412483,-70.68258656,SOC PANIFICADORA LUCERNA LIMITADA,PANADERIA LUCERNA,Producción de alimentos,3940,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Santiago,-33.46411235,-70.6288414,LUREYE GENERACION S A,LUREYE GENERACIÓN,Comercio,5457801,41,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46410463,-70.59826181,ARCOS DORADOS RESTAURANTES DE CHILE LIMITADA,MACUL,Otras actividades,5906,-,-,-,-,-,-,-,145.5,-
Metropolitana de Santiago,Ñuñoa,-33.46410463,-70.59826181,TELEPIZZA CHILE SA,TELEPIZZA PORTAL ÑUÑOA,Otras actividades,5467153,-,-,-,-,-,-,-,0.74,-
Metropolitana de Santiago,Santiago,-33.46401221,-70.64801343,PANIFICADORA DONDE BENITO LIMITADA,PANADERIA EL DORADO,Producción de alimentos,5464443,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Santiago,-33.46397007,-70.66399083,CONDOMINIO EDIFICIOS MIRADOR,COMUNIDAD EDIFICIO MIRADOR,Otras actividades,323890,-,0,0,0,0,0,0,-,-
Metropolitana de Santiago,Peñalolén,-33.46391681,-70.51925902,METROGAS S A,PLANTA RESPALDO ORIENTE,Otras actividades,368222,-,0,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.46388201,-70.70497266,EKONO LIMITADA,EKONO  LAS  REJAS  SUR,Comercio,5468991,-,-,-,-,-,-,-,20.28,-
Metropolitana de Santiago,Santiago,-33.4638666,-70.67301623,METAL LOPEZ S.A.,METAL LOPEZ SA,Comercio,5466589,-,-,-,-,-,-,-,-,642.08
Metropolitana de Santiago,Peñalolén,-33.46386043,-70.56795755,JUAN AEDO ASTUDILLO S A,JUAN AEDO ASTUDILLO,Comercio,322278,63.747,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46376216,-70.59824476,RENTA-EQUIP (CHILE ) LIMITADA,RENTA EQUIP,Otras actividades,5452881,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Peñalolén,-33.4637426,-70.56942953,PLASTICOS BIO BIO S.A.,PLASTICOS BIO BIO,Industria manufacturera,1589,7.478,-,-,-,-,-,-,21.77,-
Metropolitana de Santiago,Santiago,-33.46368534,-70.65021298,SUPERMERCADOS MONTSERRAT S.A.C.,SUPERMERCADO MONTSERRAT,Comercio,318649,-,-,-,-,-,-,-,12.5,-
Metropolitana de Santiago,Santiago,-33.46361431,-70.63789177,FRENOS LENG LIMITADA,FRENOS LENG,Otras actividades,5457859,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46355765,-70.61610224,DIRECCION SERVICIO SALUD METROPOLITANO O,DECOMISO SSMO,0,5471233,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.46352079,-70.70500863,"SEPULVEDA BOBADILLA CRISTIAN ADRIAN CENTRO AUTOMOTRIZ
            EMPRESA INDIVIDU",FRENOS SEPULVEDA EIRL,Otras actividades,5468790,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Maipú,-33.4635072,-70.70140391,CENCOSUD RETAIL S.A.,N806 SISA MAIPU CENTRO PLAZA,Comercio,5464745,-,23.84928,23.84928,0,0,0,0,103.89,-
Metropolitana de Santiago,Ñuñoa,-33.46345894,-70.57472902,ADMINISTRADORA DE SUPERMERCADOS HIPER LIMITADA,LOCAL 071 VESPUCIO SUR,Comercio,246256,-,3099.342355,3099.342355,0,0,0,0,579.17,-
Metropolitana de Santiago,Santiago,-33.46337988,-70.64469824,COMERCIAL LIHUEN LIMITADA,F 154 SAN FRANCISCO,Comercio,5458585,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Maipú,-33.46336954,-70.76477457,INMOBILIARIA PARQUES Y JARDINES S A,INMOBILIARIA PARQUES Y JARDINES SA,Construcción e inmobiliarias,1703126,-,0,-,-,-,-,-,-,-
Metropolitana de Santiago,Ñuñoa,-33.46335115,-70.62017635,GASTRONOMICA LA CHOCOLATINE LIMITADA,LA CHOCOLATINE,Otras actividades,5459944,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Estación Central,-33.4633334,-70.6810972,EMPRESA DE TRANSPORTES RURALES SPA,HOTEL CASINO BORJA 94,Transporte,5452282,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Santiago,-33.46332804,-70.65401513,TEKNOFAS S A,TEKNOFAS SA,Otras actividades,5462218,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,La Reina,-33.4632255,-70.54743786,SODIMAC S A,HOMECENTER LA REINA,Comercio,5972,0.565,91.5812352,91.5812352,0,0,0,0,1098.58,-
Metropolitana de Santiago,Peñalolén,-33.46322256,-70.57061449,TRANSPORTES ROMANINI BUS LIMITADA,TRANSPORTES ROMANINI BUS LTDA,Transporte,5461346,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Santiago,-33.46321323,-70.63206324,SOC IMPORTADORA Y EXPORTADORA BASH LTDA,SOC IMPORTADORA Y EXPORTADORA BASH LTDA,0,5472178,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Santiago,-33.46317657,-70.65117171,COMERCIAL PIO NONO LTDA,COMERCIAL PIONONO,Comercio,5469268,-,-,-,-,-,-,-,-,-
